ncols         29
nrows         21
xllcorner     119.050298
yllcorner     30.119212
cellsize      0.1
NODATA_value  -9999
-9999.000000	-9999.000000	-9999.000000	162.516000	168.544000	169.418000	174.265000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	159.340000	158.534000	162.318000	163.688000	169.461000	180.543000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	151.143000	151.616000	154.169000	154.650000	157.645000	171.314000	173.659000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	192.472000	184.077000	176.928000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	147.038000	147.632000	150.113000	149.889000	152.413000	167.149000	170.436000	174.586000	179.512000	183.343000	188.244000	182.861000	176.385000	170.341000	165.672000	160.277000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	145.651000	146.157000	148.355000	149.662000	151.660000	165.589000	168.075000	173.574000	176.649000	175.013000	175.191000	169.881000	162.767000	157.318000	155.712000	159.795000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	141.783000	145.762000	149.676000	151.744000	162.154000	168.294000	172.351000	168.999000	168.205000	166.516000	164.054000	159.066000	157.109000	159.438000	156.910000	154.448000	147.980000	153.655000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	140.938000	143.155000	145.681000	147.916000	150.081000	156.232000	159.888000	164.258000	164.347000	163.006000	170.405000	169.372000	163.787000	158.007000	154.138000	154.920000	149.047000	141.755000	145.685000	140.810000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	129.996000	131.445000	133.535000	136.271000	134.980000	140.834000	145.728000	151.813000	155.847000	158.068000	155.038000	161.662000	161.694000	154.024000	149.296000	146.234000	146.390000	141.433000	130.692000	128.217000	125.963000	122.929000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
131.088000	131.592000	132.310000	132.955000	137.311000	139.692000	143.606000	149.700000	152.075000	158.363000	155.932000	157.274000	162.694000	164.824000	159.068000	151.109000	148.945000	148.268000	143.896000	127.894000	124.033000	113.926000	117.487000	124.222000	130.312000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	136.782000	137.923000	140.950000	147.963000	150.638000	146.444000	153.149000	153.523000	158.111000	157.647000	157.659000	160.952000	160.220000	155.244000	155.887000	152.434000	150.883000	140.101000	124.565000	109.289000	107.917000	111.132000	120.745000	123.952000	127.916000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	145.222000	158.780000	156.494000	156.538000	156.226000	154.751000	158.518000	156.134000	156.308000	158.335000	156.205000	154.224000	159.427000	156.940000	153.369000	137.209000	121.164000	105.195000	104.852000	109.217000	115.818000	117.726000	125.052000	127.770000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	161.923000	164.089000	159.883000	163.041000	154.348000	151.613000	150.707000	146.610000	146.779000	154.808000	158.052000	153.901000	140.937000	111.785000	109.444000	107.969000	111.577000	117.568000	117.375000	120.652000	127.742000	130.304000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	162.662000	165.826000	167.060000	166.548000	158.923000	155.919000	149.216000	147.193000	143.566000	141.528000	148.439000	150.196000	151.139000	149.855000	118.602000	116.163000	111.385000	113.597000	118.665000	118.491000	121.973000	125.539000	129.711000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	163.771000	162.433000	161.994000	159.243000	158.171000	154.733000	149.803000	144.657000	142.856000	140.643000	146.566000	151.361000	155.297000	159.566000	123.760000	123.187000	121.581000	120.284000	114.638000	116.740000	118.171000	126.502000	129.648000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	-9999.000000	166.452000	163.024000	160.884000	157.029000	153.891000	155.272000	154.425000	147.878000	147.092000	146.748000	145.188000	149.645000	156.530000	161.531000	140.935000	131.601000	128.921000	123.210000	125.008000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	170.746000	171.265000	169.709000	167.256000	162.731000	154.182000	152.404000	153.620000	149.004000	145.774000	145.323000	146.460000	149.810000	155.036000	162.207000	145.418000	137.859000	132.438000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	183.479000	177.848000	174.300000	174.307000	172.015000	165.396000	161.136000	157.479000	155.837000	151.947000	147.723000	150.191000	150.829000	155.913000	147.336000	151.325000	151.285000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	196.116000	188.599000	182.594000	177.974000	169.447000	164.986000	157.398000	155.473000	153.081000	149.050000	148.611000	148.674000	141.156000	144.601000	147.716000	147.766000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	182.640000	176.306000	170.661000	167.467000	156.931000	159.436000	152.359000	143.998000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	147.110000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	-9999.000000	191.681000	186.689000	180.247000	174.688000	170.005000	155.632000	162.688000	157.460000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	194.873000	189.904000	183.592000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
