ncols         29
nrows         21
xllcorner     119.050298
yllcorner     30.119212
cellsize      0.1
NODATA_value  -9999
-9999.000000	-9999.000000	-9999.000000	284.224000	279.724000	271.237000	265.306000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	275.484000	267.874000	269.404000	254.777000	248.467000	254.855000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	267.215000	277.998000	256.877000	244.715000	232.896000	240.783000	234.872000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	242.218000	238.439000	233.126000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	268.879000	268.457000	248.665000	236.808000	227.493000	225.411000	222.619000	229.087000	227.765000	235.308000	238.284000	226.659000	226.399000	223.512000	227.155000	216.814000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	279.805000	279.417000	263.662000	243.233000	223.060000	216.761000	212.563000	213.293000	227.055000	226.592000	233.238000	228.197000	232.790000	221.354000	210.257000	208.761000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	-9999.000000	295.036000	277.803000	253.817000	228.119000	222.291000	205.094000	228.511000	235.716000	236.908000	230.130000	222.688000	230.068000	222.605000	218.978000	201.359000	190.411000	214.185000	216.974000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	-9999.000000	314.965000	310.399000	286.010000	263.957000	240.111000	223.029000	235.836000	234.401000	238.045000	230.212000	229.126000	214.728000	228.013000	217.834000	212.580000	198.582000	186.187000	200.613000	207.156000	218.937000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	326.316000	328.638000	321.283000	299.670000	286.050000	271.576000	273.064000	263.598000	244.137000	229.962000	222.333000	213.890000	223.359000	222.208000	210.266000	200.515000	198.980000	188.627000	195.211000	216.572000	227.320000	235.666000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
319.445000	326.486000	324.360000	320.482000	297.996000	303.098000	300.882000	283.240000	269.509000	249.071000	239.335000	223.904000	211.672000	204.774000	213.797000	204.049000	197.227000	191.157000	189.767000	203.659000	212.562000	219.444000	226.759000	242.860000	238.279000	-9999.000000	-9999.000000	-9999.000000	-9999.000000
-9999.000000	322.913000	324.887000	320.590000	304.031000	299.625000	291.939000	280.372000	269.458000	258.504000	252.348000	246.559000	240.552000	213.030000	203.038000	195.709000	187.685000	187.559000	181.273000	196.613000	203.794000	213.464000	218.435000	234.186000	225.948000	224.626000	-9999.000000	-9999.000000	-9999.000000
