region,date,metrics,type,value
PDPX,1982_5,AG,GWRMP,2781.5084
PDPX,1982_6,AG,GWRMP,2787.4529
PDPX,1982_7,AG,GWRMP,2852.0692
PDPX,1982_8,AG,GWRMP,2795.1018
PDPX,1982_9,AG,GWRMP,2776.1121
PDPX,1983_5,AG,GWRMP,2809.2762
PDPX,1983_6,AG,GWRMP,2848.8978
PDPX,1983_7,AG,GWRMP,2784.8207
PDPX,1983_8,AG,GWRMP,2777.926
PDPX,1983_9,AG,GWRMP,2856.9945
PDPX,1984_5,AG,GWRMP,2792.4348
PDPX,1984_6,AG,GWRMP,2805.81
PDPX,1984_7,AG,GWRMP,2797.9311
PDPX,1984_8,AG,GWRMP,2783.5515
PDPX,1984_9,AG,GWRMP,2784.4377
PDPX,1985_5,AG,GWRMP,2806.3194
PDPX,1985_6,AG,GWRMP,2798.5538
PDPX,1985_7,AG,GWRMP,2833.0579
PDPX,1985_8,AG,GWRMP,2809.7467
PDPX,1985_9,AG,GWRMP,2824.0357
PDPX,1986_5,AG,GWRMP,2780.2353
PDPX,1986_6,AG,GWRMP,2847.2357
PDPX,1986_7,AG,GWRMP,2815.1303
PDPX,1986_8,AG,GWRMP,2793.0305
PDPX,1986_9,AG,GWRMP,2810.0691
PDPX,1987_5,AG,GWRMP,2793.4436
PDPX,1987_6,AG,GWRMP,2788.1805
PDPX,1987_7,AG,GWRMP,2858.1705
PDPX,1987_8,AG,GWRMP,2820.5128
PDPX,1987_9,AG,GWRMP,2791.9792
PDPX,1988_5,AG,GWRMP,2791.3317
PDPX,1988_6,AG,GWRMP,2790.5207
PDPX,1988_7,AG,GWRMP,2803.7767
PDPX,1988_8,AG,GWRMP,2793.9367
PDPX,1988_9,AG,GWRMP,2802
PDPX,1989_5,AG,GWRMP,2784.9444
PDPX,1989_6,AG,GWRMP,2795.303
PDPX,1989_7,AG,GWRMP,2837.5013
PDPX,1989_8,AG,GWRMP,2819.1037
PDPX,1989_9,AG,GWRMP,2800.2727
PDPX,1990_5,AG,GWRMP,2786.5012
PDPX,1990_6,AG,GWRMP,2802.2407
PDPX,1990_7,AG,GWRMP,2767.6842
PDPX,1990_8,AG,GWRMP,2837.1829
PDPX,1990_9,AG,GWRMP,2812.397
PDPX,1991_5,AG,GWRMP,2785.8048
PDPX,1991_6,AG,GWRMP,2855.7829
PDPX,1991_7,AG,GWRMP,2833.6638
PDPX,1991_8,AG,GWRMP,2814.7348
PDPX,1991_9,AG,GWRMP,2807.4684
PDPX,1992_5,AG,GWRMP,2778.8492
PDPX,1992_6,AG,GWRMP,2788.7426
PDPX,1992_7,AG,GWRMP,2767.6906
PDPX,1992_8,AG,GWRMP,2820.5696
PDPX,1992_9,AG,GWRMP,2795.9369
PDPX,1993_5,AG,GWRMP,2787.8487
PDPX,1993_6,AG,GWRMP,2813.5028
PDPX,1993_7,AG,GWRMP,2836.9843
PDPX,1993_8,AG,GWRMP,2855.6076
PDPX,1993_9,AG,GWRMP,2809.3573
PDPX,1994_5,AG,GWRMP,2778.8033
PDPX,1994_6,AG,GWRMP,2822.4043
PDPX,1994_7,AG,GWRMP,2765.4301
PDPX,1994_8,AG,GWRMP,2804.5782
PDPX,1994_9,AG,GWRMP,2767.2006
PDPX,1995_5,AG,GWRMP,2811.103
PDPX,1995_6,AG,GWRMP,2817.477
PDPX,1995_7,AG,GWRMP,2820.318
PDPX,1995_8,AG,GWRMP,2802.1455
PDPX,1995_9,AG,GWRMP,2761.7358
PDPX,1996_5,AG,GWRMP,2763.6696
PDPX,1996_6,AG,GWRMP,2832.2576
PDPX,1996_7,AG,GWRMP,2833.1961
PDPX,1996_8,AG,GWRMP,2790.992
PDPX,1996_9,AG,GWRMP,2763.2436
PDPX,1997_5,AG,GWRMP,2782.3035
PDPX,1997_6,AG,GWRMP,2795.6203
PDPX,1997_7,AG,GWRMP,2827.3553
PDPX,1997_8,AG,GWRMP,2847.9684
PDPX,1997_9,AG,GWRMP,2768.1807
PDPX,1998_5,AG,GWRMP,2785.0552
PDPX,1998_6,AG,GWRMP,2807.2421
PDPX,1998_7,AG,GWRMP,2810.5159
PDPX,1998_8,AG,GWRMP,2787.5602
PDPX,1998_9,AG,GWRMP,2794.2181
PDPX,1999_5,AG,GWRMP,2787.9703
PDPX,1999_6,AG,GWRMP,2948.7165
PDPX,1999_7,AG,GWRMP,2788.7248
PDPX,1999_8,AG,GWRMP,2850.3074
PDPX,1999_9,AG,GWRMP,2792.4345
PDPX,2000_5,AG,GWRMP,2796.3882
PDPX,2000_6,AG,GWRMP,2805.3632
PDPX,2000_7,AG,GWRMP,2784.6453
PDPX,2000_8,AG,GWRMP,2811.5187
PDPX,2000_9,AG,GWRMP,2781.1085
PDPX,2001_5,AG,GWRMP,2773.0626
PDPX,2001_6,AG,GWRMP,2864.8903
PDPX,2001_7,AG,GWRMP,2785.5453
PDPX,2001_8,AG,GWRMP,2855.7665
PDPX,2001_9,AG,GWRMP,2767.4773
PDPX,2002_5,AG,GWRMP,2819.6826
PDPX,2002_6,AG,GWRMP,2805.099
PDPX,2002_7,AG,GWRMP,2800.1951
PDPX,2002_8,AG,GWRMP,2823.4355
PDPX,2002_9,AG,GWRMP,2774.2775
PDPX,2003_5,AG,GWRMP,2770.7064
PDPX,2003_6,AG,GWRMP,2784.7971
PDPX,2003_7,AG,GWRMP,2787.9195
PDPX,2003_8,AG,GWRMP,2785.3283
PDPX,2003_9,AG,GWRMP,2770.259
PDPX,2004_5,AG,GWRMP,2798.7122
PDPX,2004_6,AG,GWRMP,2801.5312
PDPX,2004_7,AG,GWRMP,2785.5467
PDPX,2004_8,AG,GWRMP,2789.799
PDPX,2004_9,AG,GWRMP,2795.5201
PDPX,2005_5,AG,GWRMP,2787.7942
PDPX,2005_6,AG,GWRMP,2766.7985
PDPX,2005_7,AG,GWRMP,2800.2469
PDPX,2005_8,AG,GWRMP,2836.3003
PDPX,2005_9,AG,GWRMP,2793.1499
PDPX,2006_5,AG,GWRMP,2795.3023
PDPX,2006_6,AG,GWRMP,2794.0649
PDPX,2006_7,AG,GWRMP,2827.9731
PDPX,2006_8,AG,GWRMP,2769.1324
PDPX,2006_9,AG,GWRMP,2785.3235
PDPX,2007_5,AG,GWRMP,2770.9467
PDPX,2007_6,AG,GWRMP,2804.3426
PDPX,2007_7,AG,GWRMP,2814.8703
PDPX,2007_8,AG,GWRMP,2807.9897
PDPX,2007_9,AG,GWRMP,2806.88
PDPX,2008_5,AG,GWRMP,2796.0592
PDPX,2008_6,AG,GWRMP,2852.6279
PDPX,2008_7,AG,GWRMP,2789.7282
PDPX,2008_8,AG,GWRMP,2813.5755
PDPX,2008_9,AG,GWRMP,2793.8064
PDPX,2009_5,AG,GWRMP,2772.6673
PDPX,2009_6,AG,GWRMP,2807.2097
PDPX,2009_7,AG,GWRMP,2830.2477
PDPX,2009_8,AG,GWRMP,2836.1157
PDPX,2009_9,AG,GWRMP,2790.3831
PDPX,2010_5,AG,GWRMP,2781.474
PDPX,2010_6,AG,GWRMP,2791.8852
PDPX,2010_7,AG,GWRMP,2818.4311
PDPX,2010_8,AG,GWRMP,2805.5099
PDPX,2010_9,AG,GWRMP,2799.2567
PDPX,2011_5,AG,GWRMP,2766.0768
PDPX,2011_6,AG,GWRMP,2856.4702
PDPX,2011_7,AG,GWRMP,2783.1427
PDPX,2011_8,AG,GWRMP,2835.1019
PDPX,2011_9,AG,GWRMP,2768.0953
PDPX,2012_5,AG,GWRMP,2792.5847
PDPX,2012_6,AG,GWRMP,2824.3974
PDPX,2012_7,AG,GWRMP,2794.1075
PDPX,2012_8,AG,GWRMP,2810.4503
PDPX,2012_9,AG,GWRMP,2786.2095
PDPX,2013_5,AG,GWRMP,2790.165
PDPX,2013_6,AG,GWRMP,2814.2722
PDPX,2013_7,AG,GWRMP,2783.2943
PDPX,2013_8,AG,GWRMP,2780.9941
PDPX,2013_9,AG,GWRMP,2779.8109
PDPX,2014_5,AG,GWRMP,2782.0362
PDPX,2014_6,AG,GWRMP,2817.1462
PDPX,2014_7,AG,GWRMP,2828.2077
PDPX,2014_8,AG,GWRMP,2837.9241
PDPX,2014_9,AG,GWRMP,2798.9285
PDPX,2015_5,AG,GWRMP,2790.9022
PDPX,2015_6,AG,GWRMP,2898.8878
PDPX,2015_7,AG,GWRMP,2807.3259
PDPX,2015_8,AG,GWRMP,2823.5713
PDPX,2015_9,AG,GWRMP,2800.5064
PDPX,2016_5,AG,GWRMP,2812.8031
PDPX,2016_6,AG,GWRMP,2847.9134
PDPX,2016_7,AG,GWRMP,2809.6191
PDPX,2016_8,AG,GWRMP,2777.4462
PDPX,2016_9,AG,GWRMP,2835.9539
WCXY,1979_5,AG,GWRMP,3021.5263
WCXY,1979_6,AG,GWRMP,3068.8613
WCXY,1979_7,AG,GWRMP,3043.4535
WCXY,1979_8,AG,GWRMP,3023.4091
WCXY,1979_9,AG,GWRMP,3034.8645
WCXY,1980_5,AG,GWRMP,3038.9584
WCXY,1980_6,AG,GWRMP,3061.7367
WCXY,1980_7,AG,GWRMP,3081.3397
WCXY,1980_8,AG,GWRMP,3095.996
WCXY,1980_9,AG,GWRMP,3030.3712
WCXY,1981_5,AG,GWRMP,3024.5817
WCXY,1981_6,AG,GWRMP,3055.4124
WCXY,1981_7,AG,GWRMP,3064.712
WCXY,1981_8,AG,GWRMP,3026.3771
WCXY,1981_9,AG,GWRMP,3018.8967
WCXY,1982_5,AG,GWRMP,3011.853
WCXY,1982_6,AG,GWRMP,3032.0433
WCXY,1982_7,AG,GWRMP,3094.3837
WCXY,1982_8,AG,GWRMP,3030.2901
WCXY,1982_9,AG,GWRMP,3011.9692
WCXY,1983_5,AG,GWRMP,3036.9058
WCXY,1983_6,AG,GWRMP,3073.6645
WCXY,1983_7,AG,GWRMP,3059.759
WCXY,1983_8,AG,GWRMP,3008.3252
WCXY,1983_9,AG,GWRMP,3049.8149
WCXY,1984_5,AG,GWRMP,3030.5655
WCXY,1984_6,AG,GWRMP,3078.5049
WCXY,1984_7,AG,GWRMP,3044.6625
WCXY,1984_8,AG,GWRMP,3044.0734
WCXY,1984_9,AG,GWRMP,3063.9932
WCXY,1985_5,AG,GWRMP,3058.3495
WCXY,1985_6,AG,GWRMP,3057.3128
WCXY,1985_7,AG,GWRMP,3061.7781
WCXY,1985_8,AG,GWRMP,3027.716
WCXY,1985_9,AG,GWRMP,3044.1432
WCXY,1986_5,AG,GWRMP,3016.4232
WCXY,1986_6,AG,GWRMP,3083.8777
WCXY,1986_7,AG,GWRMP,3073.9717
WCXY,1986_8,AG,GWRMP,3030.1918
WCXY,1986_9,AG,GWRMP,3015.2241
WCXY,1987_5,AG,GWRMP,3030.3774
WCXY,1987_6,AG,GWRMP,3036.7742
WCXY,1987_7,AG,GWRMP,3130.9306
WCXY,1987_8,AG,GWRMP,3083.6769
WCXY,1987_9,AG,GWRMP,3020.1669
WCXY,1988_5,AG,GWRMP,3050.6694
WCXY,1988_6,AG,GWRMP,3043.0597
WCXY,1988_7,AG,GWRMP,3071.1905
WCXY,1988_8,AG,GWRMP,3018.7283
WCXY,1988_9,AG,GWRMP,3040.6836
WCXY,1989_5,AG,GWRMP,3028.6951
WCXY,1989_6,AG,GWRMP,3045.7547
WCXY,1989_7,AG,GWRMP,3066.9709
WCXY,1989_8,AG,GWRMP,3068.0055
WCXY,1989_9,AG,GWRMP,3041.2117
WCXY,1990_5,AG,GWRMP,3023.6921
WCXY,1990_6,AG,GWRMP,3053.3516
WCXY,1990_7,AG,GWRMP,3026.4128
WCXY,1990_8,AG,GWRMP,3070.4806
WCXY,1990_9,AG,GWRMP,3044.7456
WCXY,1991_5,AG,GWRMP,3029.714
WCXY,1991_6,AG,GWRMP,3138.9566
WCXY,1991_7,AG,GWRMP,3145.1863
WCXY,1991_8,AG,GWRMP,3047.2595
WCXY,1991_9,AG,GWRMP,3043.2139
WCXY,1992_5,AG,GWRMP,3017.877
WCXY,1992_6,AG,GWRMP,3035.0267
WCXY,1992_7,AG,GWRMP,3025.3382
WCXY,1992_8,AG,GWRMP,3072.3348
WCXY,1992_9,AG,GWRMP,3029.3925
WCXY,1993_5,AG,GWRMP,3030.1681
WCXY,1993_6,AG,GWRMP,3062.0015
WCXY,1993_7,AG,GWRMP,3041.4395
WCXY,1993_8,AG,GWRMP,3097.4079
WCXY,1993_9,AG,GWRMP,3038.7814
WCXY,1994_5,AG,GWRMP,3030.1332
WCXY,1994_6,AG,GWRMP,3053.4787
WCXY,1994_7,AG,GWRMP,3014.6151
WCXY,1994_8,AG,GWRMP,3039.8523
WCXY,1994_9,AG,GWRMP,3006.2209
WCXY,1995_5,AG,GWRMP,3046.5727
WCXY,1995_6,AG,GWRMP,3071.7844
WCXY,1995_7,AG,GWRMP,3054.2679
WCXY,1995_8,AG,GWRMP,3038.0192
WCXY,1995_9,AG,GWRMP,2999.7877
WCXY,1996_5,AG,GWRMP,3015.2506
WCXY,1996_6,AG,GWRMP,3074.8808
WCXY,1996_7,AG,GWRMP,3087.973
WCXY,1996_8,AG,GWRMP,3034.8391
WCXY,1996_9,AG,GWRMP,3011.3324
WCXY,1997_5,AG,GWRMP,3039.1535
WCXY,1997_6,AG,GWRMP,3034.452
WCXY,1997_7,AG,GWRMP,3036.7677
WCXY,1997_8,AG,GWRMP,3056.6911
WCXY,1997_9,AG,GWRMP,3002.4687
WCXY,1998_5,AG,GWRMP,3028.617
WCXY,1998_6,AG,GWRMP,3066.913
WCXY,1998_7,AG,GWRMP,3067.5461
WCXY,1998_8,AG,GWRMP,3027.2666
WCXY,1998_9,AG,GWRMP,3039.4233
WCXY,1999_5,AG,GWRMP,3030.0483
WCXY,1999_6,AG,GWRMP,3153.3185
WCXY,1999_7,AG,GWRMP,3043.5084
WCXY,1999_8,AG,GWRMP,3115.1743
WCXY,1999_9,AG,GWRMP,3022.741
WCXY,2000_5,AG,GWRMP,3045.4235
WCXY,2000_6,AG,GWRMP,3075.8297
WCXY,2000_7,AG,GWRMP,3035.1394
WCXY,2000_8,AG,GWRMP,3041.9589
WCXY,2000_9,AG,GWRMP,3014.981
WCXY,2001_5,AG,GWRMP,3010.0834
WCXY,2001_6,AG,GWRMP,3104.804
WCXY,2001_7,AG,GWRMP,3060.0833
WCXY,2001_8,AG,GWRMP,3074.2951
WCXY,2001_9,AG,GWRMP,3002.2823
WCXY,2002_5,AG,GWRMP,3071.559
WCXY,2002_6,AG,GWRMP,3087.4142
WCXY,2002_7,AG,GWRMP,3032.2147
WCXY,2002_8,AG,GWRMP,3043.1016
WCXY,2002_9,AG,GWRMP,3016.443
WCXY,2003_5,AG,GWRMP,3009.7161
WCXY,2003_6,AG,GWRMP,3046.8194
WCXY,2003_7,AG,GWRMP,3128.5181
WCXY,2003_8,AG,GWRMP,3023.1094
WCXY,2003_9,AG,GWRMP,3015.2746
WCXY,2004_5,AG,GWRMP,3039.7274
WCXY,2004_6,AG,GWRMP,3083.4185
WCXY,2004_7,AG,GWRMP,3052.347
WCXY,2004_8,AG,GWRMP,3018.6826
WCXY,2004_9,AG,GWRMP,3010.0679
WCXY,2005_5,AG,GWRMP,3019.5838
WCXY,2005_6,AG,GWRMP,3023.903
WCXY,2005_7,AG,GWRMP,3052.8427
WCXY,2005_8,AG,GWRMP,3057.3426
WCXY,2005_9,AG,GWRMP,3033.3197
WCXY,2006_5,AG,GWRMP,3033.7437
WCXY,2006_6,AG,GWRMP,3030.0356
WCXY,2006_7,AG,GWRMP,3096.9655
WCXY,2006_8,AG,GWRMP,3019.9547
WCXY,2006_9,AG,GWRMP,3026.7667
WCXY,2007_5,AG,GWRMP,3017.7721
WCXY,2007_6,AG,GWRMP,3027.0407
WCXY,2007_7,AG,GWRMP,3119.9919
WCXY,2007_8,AG,GWRMP,3042.0925
WCXY,2007_9,AG,GWRMP,3041.0992
WCXY,2008_5,AG,GWRMP,3039.9085
WCXY,2008_6,AG,GWRMP,3079.4561
WCXY,2008_7,AG,GWRMP,3057.2932
WCXY,2008_8,AG,GWRMP,3053.6095
WCXY,2008_9,AG,GWRMP,3025.2843
WCXY,2009_5,AG,GWRMP,3016.7271
WCXY,2009_6,AG,GWRMP,3081.0337
WCXY,2009_7,AG,GWRMP,3104.6319
WCXY,2009_8,AG,GWRMP,3047.4547
WCXY,2009_9,AG,GWRMP,3030.1953
WCXY,2010_5,AG,GWRMP,3019.3143
WCXY,2010_6,AG,GWRMP,3013.2762
WCXY,2010_7,AG,GWRMP,3089.2458
WCXY,2010_8,AG,GWRMP,3045.4454
WCXY,2010_9,AG,GWRMP,3037.1689
WCXY,2011_5,AG,GWRMP,3014.6276
WCXY,2011_6,AG,GWRMP,3114.3657
WCXY,2011_7,AG,GWRMP,3090.7552
WCXY,2011_8,AG,GWRMP,3141.7959
WCXY,2011_9,AG,GWRMP,3004.2496
WCXY,2012_5,AG,GWRMP,3025.1339
WCXY,2012_6,AG,GWRMP,3021.4685
WCXY,2012_7,AG,GWRMP,3065.5241
WCXY,2012_8,AG,GWRMP,3074.8251
WCXY,2012_9,AG,GWRMP,3021.9504
WCXY,2013_5,AG,GWRMP,3042.1891
WCXY,2013_6,AG,GWRMP,3055.5037
WCXY,2013_7,AG,GWRMP,3038.4217
WCXY,2013_8,AG,GWRMP,3035.3513
WCXY,2013_9,AG,GWRMP,3022.8261
WCXY,2014_5,AG,GWRMP,3023.4291
WCXY,2014_6,AG,GWRMP,3045.4621
WCXY,2014_7,AG,GWRMP,3090.4435
WCXY,2014_8,AG,GWRMP,3099.8929
WCXY,2014_9,AG,GWRMP,3023.6473
WCXY,2015_5,AG,GWRMP,3037.1112
WCXY,2015_6,AG,GWRMP,3226.7783
WCXY,2015_7,AG,GWRMP,3050.3976
WCXY,2015_8,AG,GWRMP,3056.174
WCXY,2015_9,AG,GWRMP,3039.4066
WCXY,2016_5,AG,GWRMP,3066.2327
WCXY,2016_6,AG,GWRMP,3118.7941
WCXY,2016_7,AG,GWRMP,3103.2796
WCXY,2016_8,AG,GWRMP,3017.0591
WCXY,2016_9,AG,GWRMP,3105.1384
YCDM,1979_5,AG,GWRMP,2807.5256
YCDM,1979_6,AG,GWRMP,2838.0385
YCDM,1979_7,AG,GWRMP,2825.6277
YCDM,1979_8,AG,GWRMP,2816.1126
YCDM,1979_9,AG,GWRMP,2827.9909
YCDM,1980_5,AG,GWRMP,2806.3728
YCDM,1980_6,AG,GWRMP,2846.9615
YCDM,1980_7,AG,GWRMP,2847.861
YCDM,1980_8,AG,GWRMP,2896.2738
YCDM,1980_9,AG,GWRMP,2823.6564
YCDM,1981_5,AG,GWRMP,2811.0783
YCDM,1981_6,AG,GWRMP,2841.7628
YCDM,1981_7,AG,GWRMP,2843.2939
YCDM,1981_8,AG,GWRMP,2817.8813
YCDM,1981_9,AG,GWRMP,2809.4803
YCDM,1982_5,AG,GWRMP,2807.6914
YCDM,1982_6,AG,GWRMP,2816.3916
YCDM,1982_7,AG,GWRMP,2879.693
YCDM,1982_8,AG,GWRMP,2822.663
YCDM,1982_9,AG,GWRMP,2803.3286
YCDM,1983_5,AG,GWRMP,2832.6903
YCDM,1983_6,AG,GWRMP,2869.3712
YCDM,1983_7,AG,GWRMP,2830.726
YCDM,1983_8,AG,GWRMP,2807.5752
YCDM,1983_9,AG,GWRMP,2856.1307
YCDM,1984_5,AG,GWRMP,2823.6723
YCDM,1984_6,AG,GWRMP,2855.4068
YCDM,1984_7,AG,GWRMP,2836.0597
YCDM,1984_8,AG,GWRMP,2834.3877
YCDM,1984_9,AG,GWRMP,2831.5851
YCDM,1985_5,AG,GWRMP,2840.4374
YCDM,1985_6,AG,GWRMP,2838.3389
YCDM,1985_7,AG,GWRMP,2861.3345
YCDM,1985_8,AG,GWRMP,2830.0449
YCDM,1985_9,AG,GWRMP,2844.6979
YCDM,1986_5,AG,GWRMP,2808.308
YCDM,1986_6,AG,GWRMP,2875.8805
YCDM,1986_7,AG,GWRMP,2852.3678
YCDM,1986_8,AG,GWRMP,2820.6732
YCDM,1986_9,AG,GWRMP,2818.9938
YCDM,1987_5,AG,GWRMP,2819.018
YCDM,1987_6,AG,GWRMP,2824.3798
YCDM,1987_7,AG,GWRMP,2900.1378
YCDM,1987_8,AG,GWRMP,2857.2052
YCDM,1987_9,AG,GWRMP,2821.4742
YCDM,1988_5,AG,GWRMP,2830.1881
YCDM,1988_6,AG,GWRMP,2823.7713
YCDM,1988_7,AG,GWRMP,2849.7557
YCDM,1988_8,AG,GWRMP,2819.4841
YCDM,1988_9,AG,GWRMP,2828.6174
YCDM,1989_5,AG,GWRMP,2814.9289
YCDM,1989_6,AG,GWRMP,2829.2821
YCDM,1989_7,AG,GWRMP,2849.6646
YCDM,1989_8,AG,GWRMP,2848.3102
YCDM,1989_9,AG,GWRMP,2833.25
YCDM,1990_5,AG,GWRMP,2813.8014
YCDM,1990_6,AG,GWRMP,2835.544
YCDM,1990_7,AG,GWRMP,2803.6358
YCDM,1990_8,AG,GWRMP,2866.1391
YCDM,1990_9,AG,GWRMP,2848.3722
YCDM,1991_5,AG,GWRMP,2813.897
YCDM,1991_6,AG,GWRMP,2896.8692
YCDM,1991_7,AG,GWRMP,2889.9361
YCDM,1991_8,AG,GWRMP,2840.4822
YCDM,1991_9,AG,GWRMP,2829.3359
YCDM,1992_5,AG,GWRMP,2806.2355
YCDM,1992_6,AG,GWRMP,2821.8873
YCDM,1992_7,AG,GWRMP,2801.1486
YCDM,1992_8,AG,GWRMP,2855.4362
YCDM,1992_9,AG,GWRMP,2819.3932
YCDM,1993_5,AG,GWRMP,2818.3791
YCDM,1993_6,AG,GWRMP,2848.229
YCDM,1993_7,AG,GWRMP,2851.5469
YCDM,1993_8,AG,GWRMP,2903.0027
YCDM,1993_9,AG,GWRMP,2834.1834
YCDM,1994_5,AG,GWRMP,2814.4826
YCDM,1994_6,AG,GWRMP,2843.0781
YCDM,1994_7,AG,GWRMP,2798.5667
YCDM,1994_8,AG,GWRMP,2833.2627
YCDM,1994_9,AG,GWRMP,2798.3651
YCDM,1995_5,AG,GWRMP,2838.9611
YCDM,1995_6,AG,GWRMP,2854.8379
YCDM,1995_7,AG,GWRMP,2845.4527
YCDM,1995_8,AG,GWRMP,2824.0492
YCDM,1995_9,AG,GWRMP,2790.7498
YCDM,1996_5,AG,GWRMP,2797.8214
YCDM,1996_6,AG,GWRMP,2859.578
YCDM,1996_7,AG,GWRMP,2875.8751
YCDM,1996_8,AG,GWRMP,2821.775
YCDM,1996_9,AG,GWRMP,2797.0388
YCDM,1997_5,AG,GWRMP,2815.0725
YCDM,1997_6,AG,GWRMP,2837.2081
YCDM,1997_7,AG,GWRMP,2834.965
YCDM,1997_8,AG,GWRMP,2868.5902
YCDM,1997_9,AG,GWRMP,2795.9517
YCDM,1998_5,AG,GWRMP,2809.9842
YCDM,1998_6,AG,GWRMP,2846.161
YCDM,1998_7,AG,GWRMP,2846.3934
YCDM,1998_8,AG,GWRMP,2815.5276
YCDM,1998_9,AG,GWRMP,2836.1811
YCDM,1999_5,AG,GWRMP,2817.4275
YCDM,1999_6,AG,GWRMP,2957.8517
YCDM,1999_7,AG,GWRMP,2823.1399
YCDM,1999_8,AG,GWRMP,2895.2989
YCDM,1999_9,AG,GWRMP,2819.0709
YCDM,2000_5,AG,GWRMP,2830.1335
YCDM,2000_6,AG,GWRMP,2848.6415
YCDM,2000_7,AG,GWRMP,2817.1659
YCDM,2000_8,AG,GWRMP,2837.6858
YCDM,2000_9,AG,GWRMP,2805.6521
YCDM,2001_5,AG,GWRMP,2800.965
YCDM,2001_6,AG,GWRMP,2905.879
YCDM,2001_7,AG,GWRMP,2839.366
YCDM,2001_8,AG,GWRMP,2879.2604
YCDM,2001_9,AG,GWRMP,2792.8394
YCDM,2002_5,AG,GWRMP,2854.8207
YCDM,2002_6,AG,GWRMP,2847.4961
YCDM,2002_7,AG,GWRMP,2823.9521
YCDM,2002_8,AG,GWRMP,2848.6004
YCDM,2002_9,AG,GWRMP,2805.0115
YCDM,2003_5,AG,GWRMP,2799.9427
YCDM,2003_6,AG,GWRMP,2822.4269
YCDM,2003_7,AG,GWRMP,2853.6492
YCDM,2003_8,AG,GWRMP,2814.1997
YCDM,2003_9,AG,GWRMP,2805.32
YCDM,2004_5,AG,GWRMP,2827.6373
YCDM,2004_6,AG,GWRMP,2857.364
YCDM,2004_7,AG,GWRMP,2836.5758
YCDM,2004_8,AG,GWRMP,2811.4891
YCDM,2004_9,AG,GWRMP,2812.4547
YCDM,2005_5,AG,GWRMP,2814.7149
YCDM,2005_6,AG,GWRMP,2800.1577
YCDM,2005_7,AG,GWRMP,2832.3319
YCDM,2005_8,AG,GWRMP,2854.607
YCDM,2005_9,AG,GWRMP,2821.5318
YCDM,2006_5,AG,GWRMP,2821.3955
YCDM,2006_6,AG,GWRMP,2813.8876
YCDM,2006_7,AG,GWRMP,2876.2606
YCDM,2006_8,AG,GWRMP,2808.4331
YCDM,2006_9,AG,GWRMP,2814.25
YCDM,2007_5,AG,GWRMP,2803.4885
YCDM,2007_6,AG,GWRMP,2822.3615
YCDM,2007_7,AG,GWRMP,2865.6456
YCDM,2007_8,AG,GWRMP,2839.3017
YCDM,2007_9,AG,GWRMP,2834.6047
YCDM,2008_5,AG,GWRMP,2824.9745
YCDM,2008_6,AG,GWRMP,2878.2604
YCDM,2008_7,AG,GWRMP,2824.8148
YCDM,2008_8,AG,GWRMP,2830.9839
YCDM,2008_9,AG,GWRMP,2819.4423
YCDM,2009_5,AG,GWRMP,2804.5918
YCDM,2009_6,AG,GWRMP,2854.6284
YCDM,2009_7,AG,GWRMP,2865.6047
YCDM,2009_8,AG,GWRMP,2863.2135
YCDM,2009_9,AG,GWRMP,2820.3847
YCDM,2010_5,AG,GWRMP,2808.2553
YCDM,2010_6,AG,GWRMP,2810.7694
YCDM,2010_7,AG,GWRMP,2847.9333
YCDM,2010_8,AG,GWRMP,2840.0405
YCDM,2010_9,AG,GWRMP,2828.1481
YCDM,2011_5,AG,GWRMP,2801.6354
YCDM,2011_6,AG,GWRMP,2890.8658
YCDM,2011_7,AG,GWRMP,2831.5624
YCDM,2011_8,AG,GWRMP,2878.6053
YCDM,2011_9,AG,GWRMP,2793.4487
YCDM,2012_5,AG,GWRMP,2817.9691
YCDM,2012_6,AG,GWRMP,2818.3159
YCDM,2012_7,AG,GWRMP,2833.6423
YCDM,2012_8,AG,GWRMP,2842.7858
YCDM,2012_9,AG,GWRMP,2811.3382
YCDM,2013_5,AG,GWRMP,2823.4604
YCDM,2013_6,AG,GWRMP,2835.9198
YCDM,2013_7,AG,GWRMP,2823.0368
YCDM,2013_8,AG,GWRMP,2816.7911
YCDM,2013_9,AG,GWRMP,2808.1047
YCDM,2014_5,AG,GWRMP,2810.007
YCDM,2014_6,AG,GWRMP,2839.2296
YCDM,2014_7,AG,GWRMP,2856.1674
YCDM,2014_8,AG,GWRMP,2879.705
YCDM,2014_9,AG,GWRMP,2819.2301
YCDM,2015_5,AG,GWRMP,2823.3456
YCDM,2015_6,AG,GWRMP,2958.3567
YCDM,2015_7,AG,GWRMP,2834.5518
YCDM,2015_8,AG,GWRMP,2842.178
YCDM,2015_9,AG,GWRMP,2823.2331
YCDM,2016_5,AG,GWRMP,2849.3462
YCDM,2016_6,AG,GWRMP,2887.4417
YCDM,2016_7,AG,GWRMP,2860.5847
YCDM,2016_8,AG,GWRMP,2804.7657
YCDM,2016_9,AG,GWRMP,2866.9601
ZX,1979_5,AG,GWRMP,2309.1837
ZX,1979_6,AG,GWRMP,2334.5425
ZX,1979_7,AG,GWRMP,2334.8869
ZX,1979_8,AG,GWRMP,2338.7888
ZX,1979_9,AG,GWRMP,2325.3048
ZX,1980_5,AG,GWRMP,2316.153
ZX,1980_6,AG,GWRMP,2347.5288
